#Measurement:		CV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 10:54 
#Voltage delay:		20.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV_analysis.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\CV_300um_1to400.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Cs        	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#Cp        	#Error      	#Impedance 	#Error     	#Phase      	#Error      	#Cs uncorr.	#Cp uncorr.
#[V]    	#       	#[pF]      	#[pF]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[pF]      	#[pF]       	#[Ohm]     	#[Ohm]     	#[Rad]      	#[Rad]      	#[pF]      	#[pF]      
-260.0  	191     	2.272558E+2	5.304940E-4	-1.15E+2   	-260.01   	2391.32	23.5 	15.1 	1.925680E+2	5.166908E-6 	3.804000E+5	2.645751E+0	-1.169417E+0	1.154701E-5 	2.272558E+2	1.925680E+2
-260.0  	192     	2.239168E+2	2.242189E-2	-1.15E+2   	-260.01   	2393.75	23.5 	15.1 	1.885700E+2	4.710235E-4 	3.872670E+5	4.167733E+1	-1.162210E+0	1.732051E-5 	2.239168E+2	1.885700E+2
-260.0  	193     	2.263396E+2	3.129763E-2	-1.15E+2   	-260.01   	2395.01	23.5 	15.1 	1.914616E+2	4.521090E-4 	3.822690E+5	4.765501E+1	-1.167393E+0	3.214550E-5 	2.263396E+2	1.914616E+2
-260.0  	194     	2.262388E+2	3.146256E-2	-1.15E+2   	-260.01   	2396.41	23.5 	15.1 	1.913289E+2	6.586481E-4 	3.824867E+5	5.225259E+1	-1.167103E+0	5.773503E-6 	2.262388E+2	1.913289E+2
-260.0  	195     	2.223404E+2	2.672969E-2	-1.15E+2   	-260.01   	2397.77	23.5 	15.1 	1.866496E+2	5.466592E-4 	3.906317E+5	4.792007E+1	-1.158567E+0	1.154701E-5 	2.223404E+2	1.866496E+2
-260.0  	196     	2.231997E+2	1.319335E-1	-1.15E+2   	-260.01   	2399.05	23.5 	15.1 	1.877003E+2	1.108745E-2 	3.887863E+5	2.240320E+2	-1.160580E+0	3.464102E-5 	2.231997E+2	1.877003E+2
-260.0  	197     	2.230109E+2	2.986320E-2	-1.15E+2   	-260.01   	2400.27	23.5 	15.1 	1.873951E+2	4.545892E-4 	3.892673E+5	4.821134E+1	-1.159683E+0	2.309401E-5 	2.230109E+2	1.873951E+2
-260.0  	198     	2.067660E+2	3.494989E-2	-1.15E+2   	-260.01   	2401.62	23.5 	15.1 	1.671366E+2	6.024338E-4 	4.280700E+5	6.757958E+1	-1.117653E+0	2.516611E-5 	2.067660E+2	1.671366E+2
-260.0  	199     	3.240363E+2	2.690311E-2	-1.15E+2   	-260.01   	2402.92	23.5 	15.1 	2.970410E+2	5.840110E-4 	2.564987E+5	2.107922E+1	-1.277997E+0	5.773503E-6 	3.240363E+2	2.970410E+2
-260.0  	200     	1.870760E+2	1.320850E-1	-1.15E+2   	-260.01   	2404.13	23.5 	15.1 	1.405400E+2	9.755233E-3 	4.907737E+5	3.458458E+2	-1.048637E+0	5.773503E-6 	1.870760E+2	1.405400E+2
-260.0  	201     	1.867146E+2	1.857364E-3	-1.25E+2   	-260.01   	2405.35	23.5 	15.0 	1.399485E+2	1.784788E-6 	4.922853E+5	4.509250E+0	-1.046657E+0	5.773503E-6 	1.867146E+2	1.399485E+2
-260.0  	202     	2.025535E+2	3.511599E-2	-1.25E+2   	-260.01   	2407.78	23.5 	15.0 	1.619365E+2	7.335803E-4 	4.393877E+5	7.480864E+1	-1.106493E+0	1.154701E-5 	2.025535E+2	1.619365E+2
-260.0  	203     	2.121542E+2	2.833176E-2	-1.25E+2   	-260.01   	2409.06	23.5 	15.0 	1.742702E+2	3.810596E-4 	4.138593E+5	5.081666E+1	-1.134513E+0	2.309401E-5 	2.121542E+2	1.742702E+2
-260.0  	204     	2.285725E+2	2.073799E-2	-1.25E+2   	-260.01   	2410.42	23.5 	15.0 	1.943551E+2	2.941503E-4 	3.775550E+5	3.377869E+1	-1.173517E+0	5.773503E-6 	2.285725E+2	1.943551E+2
-260.0  	205     	2.375733E+2	2.367017E-2	-1.25E+2   	-260.01   	2411.78	23.5 	15.0 	2.049791E+2	3.994340E-4 	3.606090E+5	3.553871E+1	-1.191357E+0	5.773503E-6 	2.375733E+2	2.049791E+2
-260.0  	206     	2.629614E+2	2.730321E-2	-1.25E+2   	-260.01   	2413.21	23.5 	15.0 	2.339762E+2	5.241254E-4 	3.208177E+5	3.234708E+1	-1.232370E+0	1.000000E-5 	2.629614E+2	2.339762E+2
-260.0  	207     	3.765871E+2	1.311194E-2	-1.25E+2   	-260.01   	2414.50	23.5 	15.0 	3.555714E+2	1.532698E-4 	2.174673E+5	7.571878E+0	-1.332310E+0	0.000000E+0 	3.765871E+2	3.555714E+2
-280.0  	1       	1.986927E+2	1.076827E-2	-1.35E+2   	-280.00   	2447.97	23.5 	15.0 	1.556002E+2	4.297410E-6 	4.525787E+5	1.504438E+1	-1.086367E+0	4.041452E-5 	1.986927E+2	1.556002E+2
-280.0  	2       	2.013376E+2	9.750423E-3	-1.23E+2   	-280.00   	2450.41	23.5 	15.0 	1.591000E+2	4.414886E-6 	4.446237E+5	1.357694E+1	-1.095027E+0	3.511885E-5 	2.013376E+2	1.591000E+2
-280.0  	3       	2.014807E+2	7.231938E-3	-1.36E+2   	-280.00   	2452.85	23.5 	15.0 	1.594038E+2	9.855952E-7 	4.440420E+5	9.165151E+0	-1.096190E+0	3.000000E-5 	2.014807E+2	1.594038E+2
-280.0  	4       	2.000650E+2	9.470641E-3	-1.35E+2   	-280.00   	2455.28	23.5 	15.0 	1.576744E+2	2.964979E-6 	4.480473E+5	1.305118E+1	-1.092453E+0	3.511885E-5 	2.000650E+2	1.576744E+2
-280.0  	5       	1.992038E+2	7.794601E-3	-1.35E+2   	-280.00   	2457.74	23.5 	15.0 	1.565640E+2	1.570995E-6 	4.506043E+5	1.050397E+1	-1.089807E+0	3.055050E-5 	1.992038E+2	1.565640E+2
-280.0  	6       	1.972118E+2	6.702412E-3	-1.31E+2   	-280.00   	2460.19	23.5 	15.0 	1.533891E+2	5.688875E-8 	4.575373E+5	8.082904E+0	-1.079927E+0	3.055050E-5 	1.972118E+2	1.533891E+2
-280.0  	7       	2.004727E+2	6.901969E-3	-1.23E+2   	-280.00   	2462.63	23.5 	15.0 	1.576199E+2	1.669261E-6 	4.476690E+5	9.539392E+0	-1.090163E+0	2.516611E-5 	2.004727E+2	1.576199E+2
-280.0  	8       	1.954136E+2	4.571422E-3	-1.23E+2   	-280.00   	2465.08	23.5 	15.0 	1.502786E+2	1.698075E-6 	4.643700E+5	7.211103E+0	-1.069463E+0	1.527525E-5 	1.954136E+2	1.502786E+2
-280.0  	9       	2.158869E+2	6.515056E-3	-1.20E+2   	-280.00   	2467.55	23.5 	15.0 	1.779572E+2	4.353296E-6 	4.059937E+5	8.504901E+0	-1.138280E+0	2.000000E-5 	2.158869E+2	1.779572E+2
-280.0  	10      	2.149386E+2	3.607305E-3	-1.25E+2   	-280.00   	2469.99	23.5 	15.0 	1.770839E+2	1.723510E-6 	4.078903E+5	4.163332E+0	-1.137720E+0	1.732051E-5 	2.149386E+2	1.770839E+2
-280.0  	11      	2.098911E+2	3.499978E-3	-1.31E+2   	-280.00   	2472.58	23.5 	15.0 	1.707912E+2	3.462194E-6 	4.203010E+5	5.567764E+0	-1.124520E+0	1.000000E-5 	2.098911E+2	1.707912E+2
-280.0  	12      	2.068309E+2	2.466215E-2	-1.31E+2   	-280.00   	2475.02	23.5 	15.0 	1.668852E+2	4.532271E-4 	4.283250E+5	5.284884E+1	-1.115790E+0	1.000000E-5 	2.068309E+2	1.668852E+2
-280.0  	13      	2.023626E+2	3.456039E-2	-1.31E+2   	-280.00   	2476.35	23.5 	15.0 	1.608885E+2	6.781300E-4 	4.410243E+5	7.335076E+1	-1.100990E+0	1.000000E-5 	2.023626E+2	1.608885E+2
-280.0  	14      	1.819196E+2	2.659275E-2	-1.31E+2   	-280.00   	2477.66	23.5 	15.0 	1.319782E+2	5.022184E-4 	5.135697E+5	8.098354E+1	-1.019313E+0	2.516611E-5 	1.819196E+2	1.319782E+2
-280.0  	15      	2.067659E+2	3.257514E-2	-1.31E+2   	-280.00   	2479.01	23.5 	15.0 	1.665194E+2	5.679031E-4 	4.288627E+5	6.446963E+1	-1.113873E+0	1.527525E-5 	2.067659E+2	1.665194E+2
-280.0  	16      	2.139436E+2	2.810786E-2	-1.31E+2   	-280.00   	2480.35	23.5 	15.0 	1.756449E+2	4.897033E-4 	4.105090E+5	5.282992E+1	-1.133933E+0	5.773503E-6 	2.139436E+2	1.756449E+2
-280.0  	17      	2.129710E+2	3.005633E-2	-1.31E+2   	-280.00   	2481.72	23.5 	15.0 	1.747648E+2	4.975588E-4 	4.124800E+5	5.542563E+1	-1.133433E+0	1.527525E-5 	2.129710E+2	1.747648E+2
-280.0  	18      	2.146553E+2	2.640045E-2	-1.31E+2   	-280.00   	2483.14	23.5 	15.0 	1.768979E+2	4.733523E-4 	4.083740E+5	5.022947E+1	-1.138010E+0	0.000000E+0 	2.146553E+2	1.768979E+2
-280.0  	19      	2.129553E+2	2.304208E-2	-1.31E+2   	-280.00   	2484.44	23.5 	15.0 	1.747628E+2	3.575728E-4 	4.124977E+5	4.463556E+1	-1.133500E+0	0.000000E+0 	2.129553E+2	1.747628E+2
-280.0  	20      	2.167777E+2	2.833371E-2	-1.31E+2   	-280.00   	2485.80	23.5 	15.0 	1.794840E+2	6.425344E-4 	4.034317E+5	5.485739E+1	-1.143103E+0	1.154701E-5 	2.167777E+2	1.794840E+2
-280.0  	21      	2.166099E+2	3.478980E-3	-1.32E+2   	-280.00   	2487.20	23.5 	15.0 	1.792846E+2	4.901727E-6 	4.038123E+5	5.686241E+0	-1.142733E+0	5.773503E-6 	2.166099E+2	1.792846E+2
-280.0  	22      	2.070970E+2	3.179247E-2	-1.32E+2   	-280.00   	2489.64	23.5 	15.0 	1.673693E+2	6.601653E-4 	4.274303E+5	6.562266E+1	-1.117440E+0	0.000000E+0 	2.070970E+2	1.673693E+2
-280.0  	23      	2.109575E+2	2.282372E-2	-1.32E+2   	-280.00   	2491.07	23.5 	15.0 	1.722436E+2	4.604632E-4 	4.174660E+5	4.859012E+1	-1.128090E+0	1.732051E-5 	2.109575E+2	1.722436E+2
-280.0  	24      	2.109159E+2	2.890169E-2	-1.32E+2   	-280.00   	2492.40	23.5 	15.0 	1.721906E+2	5.118414E-4 	4.175713E+5	5.601190E+1	-1.127973E+0	1.154701E-5 	2.109159E+2	1.721906E+2
-280.0  	25      	2.082283E+2	2.680232E-2	-1.32E+2   	-280.00   	2493.70	23.5 	15.0 	1.688522E+2	4.544182E-4 	4.243917E+5	5.409559E+1	-1.120917E+0	5.773503E-6 	2.082283E+2	1.688522E+2
-280.0  	26      	2.099541E+2	2.297998E-2	-1.32E+2   	-280.00   	2495.06	23.5 	15.0 	1.710700E+2	5.488261E-4 	4.198953E+5	5.173329E+1	-1.125913E+0	2.886751E-5 	2.099541E+2	1.710700E+2
-280.0  	27      	2.170356E+2	2.680748E-2	-1.32E+2   	-280.00   	2496.41	23.5 	15.0 	1.799120E+2	5.171860E-4 	4.027120E+5	5.031898E+1	-1.144413E+0	5.773503E-6 	2.170356E+2	1.799120E+2
-280.0  	28      	2.113026E+2	3.016286E-2	-1.32E+2   	-280.00   	2497.77	23.5 	15.0 	1.728118E+2	4.973132E-4 	4.164387E+5	5.658916E+1	-1.129843E+0	1.527525E-5 	2.113026E+2	1.728118E+2
-280.0  	29      	2.169330E+2	2.466115E-2	-1.32E+2   	-280.00   	2499.19	23.5 	15.0 	1.797926E+2	2.777578E-4 	4.029410E+5	4.158125E+1	-1.144203E+0	2.309401E-5 	2.169330E+2	1.797926E+2
-280.0  	30      	2.156855E+2	2.456330E-2	-1.32E+2   	-280.00   	2500.48	23.5 	15.0 	1.782182E+2	5.111955E-4 	4.058857E+5	4.885011E+1	-1.140887E+0	1.527525E-5 	2.156855E+2	1.782182E+2
-280.0  	31      	2.153277E+2	1.332423E-3	-1.22E+2   	-280.00   	2501.84	23.5 	15.0 	1.778007E+2	1.210462E-6 	4.066993E+5	2.516611E+0	-1.140140E+0	0.000000E+0 	2.153277E+2	1.778007E+2
-280.0  	32      	2.097620E+2	2.482189E-2	-1.22E+2   	-280.00   	2504.30	23.5 	14.9 	1.708586E+2	3.886776E-4 	4.203473E+5	4.911551E+1	-1.125577E+0	5.773503E-6 	2.097620E+2	1.708586E+2
-280.0  	33      	2.079146E+2	2.925768E-2	-1.22E+2   	-280.00   	2505.69	23.5 	14.9 	1.685180E+2	6.058302E-4 	4.251327E+5	6.092892E+1	-1.120427E+0	1.154701E-5 	2.079146E+2	1.685180E+2
-280.0  	34      	2.183368E+2	2.297736E-2	-1.22E+2   	-280.00   	2507.11	23.5 	14.9 	1.815005E+2	5.002060E-4 	3.997493E+5	4.565450E+1	-1.147523E+0	2.081666E-5 	2.183368E+2	1.815005E+2
-280.0  	35      	2.065677E+2	2.725269E-2	-1.22E+2   	-280.00   	2508.44	23.5 	14.9 	1.667945E+2	5.264809E-4 	4.287143E+5	5.773503E+1	-1.116537E+0	1.154701E-5 	2.065677E+2	1.667945E+2
-280.0  	36      	2.089062E+2	2.001800E-2	-1.22E+2   	-280.00   	2509.75	23.5 	14.9 	1.698057E+2	2.202225E-4 	4.225113E+5	3.869539E+1	-1.123390E+0	1.000000E-5 	2.089062E+2	1.698057E+2
-280.0  	37      	2.128369E+2	2.319336E-2	-1.22E+2   	-280.00   	2511.17	23.5 	14.9 	1.747608E+2	4.377578E-4 	4.126147E+5	4.718404E+1	-1.134083E+0	1.154701E-5 	2.128369E+2	1.747608E+2
-280.0  	38      	2.158635E+2	2.348250E-2	-1.22E+2   	-280.00   	2512.53	23.5 	14.9 	1.785254E+2	3.023815E-4 	4.053690E+5	4.176123E+1	-1.141867E+0	1.527525E-5 	2.158635E+2	1.785254E+2
-280.0  	39      	2.159159E+2	2.653576E-2	-1.22E+2   	-280.00   	2513.82	23.5 	14.9 	1.786204E+2	4.372898E-4 	4.052120E+5	4.859012E+1	-1.142183E+0	1.154701E-5 	2.159159E+2	1.786204E+2
-280.0  	40      	2.168438E+2	2.821772E-2	-1.22E+2   	-280.00   	2515.24	23.5 	15.0 	1.797687E+2	6.142290E-4 	4.030507E+5	5.400309E+1	-1.144510E+0	1.000000E-5 	2.168438E+2	1.797687E+2
-280.0  	41      	2.139044E+2	1.370694E-3	-1.21E+2   	-280.00   	2516.54	23.5 	15.0 	1.760970E+2	1.506955E-6 	4.100193E+5	2.516611E+0	-1.136893E+0	5.773503E-6 	2.139044E+2	1.760970E+2
-280.0  	42      	2.120283E+2	2.235458E-2	-1.21E+2   	-280.00   	2519.10	23.5 	14.9 	1.737702E+2	3.169760E-4 	4.145773E+5	4.308519E+1	-1.132077E+0	5.773503E-6 	2.120283E+2	1.737702E+2
-280.0  	43      	2.113618E+2	2.885491E-2	-1.21E+2   	-280.00   	2520.43	23.5 	14.9 	1.729391E+2	4.720707E-4 	4.162270E+5	5.456189E+1	-1.130327E+0	1.154701E-5 	2.113618E+2	1.729391E+2
-280.0  	44      	2.115185E+2	2.734560E-2	-1.21E+2   	-280.00   	2521.74	23.5 	15.0 	1.731423E+2	6.119109E-4 	4.158287E+5	5.658033E+1	-1.130787E+0	1.527525E-5 	2.115185E+2	1.731423E+2
-280.0  	45      	2.142862E+2	2.623723E-2	-1.21E+2   	-280.00   	2523.09	23.5 	15.0 	1.765926E+2	4.862922E-4 	4.090787E+5	5.057997E+1	-1.138003E+0	5.773503E-6 	2.142862E+2	1.765926E+2
-280.0  	46      	2.158401E+2	2.691433E-2	-1.21E+2   	-280.00   	2524.51	23.5 	15.0 	1.785392E+2	3.777721E-4 	4.053753E+5	4.734272E+1	-1.142070E+0	1.732051E-5 	2.158401E+2	1.785392E+2
-280.0  	47      	2.141531E+2	2.324463E-2	-1.21E+2   	-280.00   	2525.80	23.5 	14.9 	1.764492E+2	2.086230E-4 	4.093720E+5	3.897435E+1	-1.137797E+0	2.886751E-5 	2.141531E+2	1.764492E+2
-280.0  	48      	2.095550E+2	3.019305E-2	-1.21E+2   	-280.00   	2527.22	23.5 	14.9 	1.706856E+2	6.047998E-4 	4.207680E+5	6.063003E+1	-1.125550E+0	0.000000E+0 	2.095550E+2	1.706856E+2
-280.0  	49      	2.163319E+2	3.086254E-2	-1.21E+2   	-280.00   	2528.64	23.5 	14.9 	1.791574E+2	3.596099E-4 	4.042150E+5	5.022947E+1	-1.143363E+0	4.041452E-5 	2.163319E+2	1.791574E+2
-280.0  	50      	2.148782E+2	1.349587E-1	-1.21E+2   	-280.00   	2529.87	23.5 	14.9 	1.773952E+2	1.089157E-2 	4.075897E+5	2.479765E+2	-1.139930E+0	4.358899E-5 	2.148782E+2	1.773952E+2
-280.0  	51      	2.181060E+2	2.203093E-3	-1.22E+2   	-280.00   	2531.08	23.5 	14.9 	1.813702E+2	3.356314E-6 	4.001043E+5	4.041452E+0	-1.147900E+0	0.000000E+0 	2.181060E+2	1.813702E+2
-280.0  	52      	2.186513E+2	2.711633E-2	-1.22E+2   	-280.00   	2533.53	23.5 	14.9 	1.820443E+2	4.486027E-4 	3.988647E+5	4.793051E+1	-1.149250E+0	1.000000E-5 	2.186513E+2	1.820443E+2
-280.0  	53      	2.220071E+2	2.488838E-2	-1.22E+2   	-280.00   	2534.94	23.5 	15.0 	1.860999E+2	6.541346E-4 	3.915017E+5	4.885011E+1	-1.156913E+0	2.886751E-5 	2.220071E+2	1.860999E+2
-280.0  	54      	2.212658E+2	2.638475E-2	-1.22E+2   	-280.00   	2536.24	23.5 	15.0 	1.852011E+2	5.079883E-4 	3.931073E+5	4.735328E+1	-1.155213E+0	5.773503E-6 	2.212658E+2	1.852011E+2
-280.0  	55      	2.193929E+2	2.890143E-2	-1.22E+2   	-280.00   	2537.60	23.5 	15.0 	1.829154E+2	3.429496E-4 	3.972407E+5	4.623130E+1	-1.150800E+0	3.605551E-5 	2.193929E+2	1.829154E+2
-280.0  	56      	2.195587E+2	2.875858E-2	-1.22E+2   	-280.00   	2539.00	23.5 	15.0 	1.831167E+2	4.883661E-4 	3.968723E+5	4.994330E+1	-1.151187E+0	1.154701E-5 	2.195587E+2	1.831167E+2
-280.0  	57      	2.077464E+2	3.177706E-2	-1.22E+2   	-280.00   	2540.36	23.5 	15.0 	1.684201E+2	5.504912E-4 	4.254283E+5	6.216376E+1	-1.120663E+0	1.527525E-5 	2.077464E+2	1.684201E+2
-280.0  	58      	2.105153E+2	1.282726E-1	-1.22E+2   	-280.00   	2541.64	23.5 	14.9 	1.719483E+2	1.077659E-2 	4.182630E+5	2.537696E+2	-1.128493E+0	1.154701E-5 	2.105153E+2	1.719483E+2
-280.0  	59      	2.077221E+2	3.429654E-2	-1.22E+2   	-280.00   	2542.86	23.5 	14.9 	1.683945E+2	6.721233E-4 	4.254857E+5	6.788471E+1	-1.120627E+0	1.154701E-5 	2.077221E+2	1.683945E+2
-280.0  	60      	2.155745E+2	2.828146E-2	-1.22E+2   	-280.00   	2544.22	23.5 	14.9 	1.782484E+2	4.449025E-4 	4.059557E+5	5.063925E+1	-1.141633E+0	1.527525E-5 	2.155745E+2	1.782484E+2
-280.0  	61      	2.073187E+2	1.581228E-3	-1.33E+2   	-280.00   	2545.51	23.5 	14.9 	1.678539E+2	1.444741E-7 	4.265847E+5	2.081666E+0	-1.119313E+0	5.773503E-6 	2.073187E+2	1.678539E+2
-280.0  	62      	1.854621E+2	3.165636E-2	-1.33E+2   	-280.00   	2547.94	23.5 	14.9 	1.379093E+2	6.670613E-4 	4.975833E+5	8.905242E+1	-1.039837E+0	1.527525E-5 	1.854621E+2	1.379093E+2
-280.0  	63      	2.128817E+2	2.507303E-2	-1.33E+2   	-280.00   	2549.21	23.5 	14.9 	1.749215E+2	5.679850E-4 	4.123817E+5	5.236729E+1	-1.134843E+0	2.081666E-5 	2.128817E+2	1.749215E+2
-280.0  	64      	2.161583E+2	2.328909E-2	-1.33E+2   	-280.00   	2550.58	23.5 	14.9 	1.789756E+2	3.718337E-4 	4.045827E+5	4.359281E+1	-1.143130E+0	0.000000E+0 	2.161583E+2	1.789756E+2
-280.0  	65      	2.180974E+2	2.641174E-2	-1.33E+2   	-280.00   	2551.94	23.5 	14.9 	1.814098E+2	4.636442E-4 	4.000687E+5	4.796179E+1	-1.148187E+0	5.773503E-6 	2.180974E+2	1.814098E+2
-280.0  	66      	2.193417E+2	2.578609E-2	-1.33E+2   	-280.00   	2553.28	23.5 	14.9 	1.829195E+2	4.423917E-4 	3.972827E+5	4.618802E+1	-1.151087E+0	5.773503E-6 	2.193417E+2	1.829195E+2
-280.0  	67      	2.211229E+2	2.886952E-2	-1.33E+2   	-280.00   	2554.64	23.5 	14.9 	1.850684E+2	4.157757E-4 	3.933753E+5	4.735328E+1	-1.155133E+0	2.309401E-5 	2.211229E+2	1.850684E+2
-280.0  	68      	2.233790E+2	2.138563E-2	-1.33E+2   	-280.00   	2556.07	23.5 	14.9 	1.877906E+2	4.330596E-4 	3.885367E+5	4.012896E+1	-1.160210E+0	1.732051E-5 	2.233790E+2	1.877906E+2
-280.0  	69      	2.066550E+2	3.240700E-2	-1.33E+2   	-280.00   	2557.49	23.5 	14.9 	1.670409E+2	3.495240E-4 	4.283077E+5	5.755287E+1	-1.117617E+0	4.618802E-5 	2.066550E+2	1.670409E+2
-280.0  	70      	1.891961E+2	3.390020E-2	-1.33E+2   	-280.00   	2558.82	23.5 	14.9 	1.433752E+2	5.673159E-4 	4.831667E+5	8.342861E+1	-1.056267E+0	1.154701E-5 	1.891961E+2	1.433752E+2
-280.0  	71      	2.145206E+2	1.837864E-3	-1.19E+2   	-280.00   	2560.13	23.5 	14.9 	1.769800E+2	4.653769E-6 	4.084073E+5	4.163332E+0	-1.139193E+0	5.773503E-6 	2.145206E+2	1.769800E+2
-280.0  	72      	2.113947E+2	2.735863E-2	-1.19E+2   	-280.00   	2562.57	23.5 	14.9 	1.731018E+2	5.018841E-4 	4.159990E+5	5.384236E+1	-1.131160E+0	0.000000E+0 	2.113947E+2	1.731018E+2
-280.0  	73      	2.116772E+2	2.498698E-2	-1.19E+2   	-280.00   	2563.99	23.5 	14.9 	1.734499E+2	3.457588E-4 	4.153040E+5	4.677606E+1	-1.131877E+0	1.154701E-5 	2.116772E+2	1.734499E+2
-280.0  	74      	2.169641E+2	2.319419E-2	-1.19E+2   	-280.00   	2565.34	23.5 	14.9 	1.799779E+2	4.241458E-4 	4.027047E+5	4.455708E+1	-1.145180E+0	1.000000E-5 	2.169641E+2	1.799779E+2
-280.0  	75      	2.101159E+2	2.897123E-2	-1.19E+2   	-280.00   	2566.66	23.5 	14.9 	1.714572E+2	5.588916E-4 	4.192593E+5	5.781292E+1	-1.127480E+0	0.000000E+0 	2.101159E+2	1.714572E+2
-280.0  	76      	2.121090E+2	2.671304E-2	-1.19E+2   	-280.00   	2568.05	23.5 	14.9 	1.739972E+2	3.358635E-4 	4.142280E+5	4.784349E+1	-1.133063E+0	2.516611E-5 	2.121090E+2	1.739972E+2
-280.0  	77      	2.139824E+2	2.870324E-2	-1.19E+2   	-280.00   	2569.47	23.5 	14.9 	1.763613E+2	4.341178E-4 	4.096373E+5	5.167527E+1	-1.138120E+0	1.732051E-5 	2.139824E+2	1.763613E+2
-280.0  	78      	2.146068E+2	3.248844E-2	-1.19E+2   	-280.00   	2570.74	23.5 	14.9 	1.771141E+2	6.432564E-4 	4.081707E+5	6.011933E+1	-1.139580E+0	1.000000E-5 	2.146068E+2	1.771141E+2
-280.0  	79      	2.199750E+2	2.381744E-2	-1.19E+2   	-280.00   	2572.11	23.5 	14.9 	1.837092E+2	4.974033E-4 	3.958567E+5	4.545694E+1	-1.152687E+0	1.527525E-5 	2.199750E+2	1.837092E+2
-280.0  	80      	2.182077E+2	2.839772E-2	-1.19E+2   	-280.00   	2573.53	23.5 	14.9 	1.815761E+2	5.823491E-4 	3.997843E+5	5.257693E+1	-1.148643E+0	5.773503E-6 	2.182077E+2	1.815761E+2
-280.0  	81      	2.226670E+2	2.934654E-4	-1.16E+2   	-280.00   	2574.87	23.5 	14.9 	1.868660E+2	8.442189E-7 	3.901190E+5	1.000000E+0	-1.158213E+0	5.773503E-6 	2.226670E+2	1.868660E+2
-280.0  	82      	2.216940E+2	3.182601E-2	-1.16E+2   	-280.00   	2577.28	23.5 	14.9 	1.857945E+2	7.114135E-4 	3.921000E+5	5.629387E+1	-1.156650E+0	0.000000E+0 	2.216940E+2	1.857945E+2
-280.0  	83      	2.202549E+2	3.149126E-2	-1.16E+2   	-280.00   	2578.63	23.5 	14.9 	1.840274E+2	6.436476E-4 	3.952630E+5	5.550676E+1	-1.153203E+0	5.773503E-6 	2.202549E+2	1.840274E+2
-280.0  	84      	2.245345E+2	2.781566E-2	-1.16E+2   	-280.00   	2580.03	23.5 	14.9 	1.892090E+2	5.275095E-4 	3.860803E+5	4.734272E+1	-1.162937E+0	5.773503E-6 	2.245345E+2	1.892090E+2
