#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 9:47 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV_analysis.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to1000default.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-200.0  	69      	-4.788681E-1	8.420564E-5	-1.23E+2   	-200.00   	821.10 	23.5 	32.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	70      	-1.427698E-1	5.438676E-5	-1.23E+2   	-200.00   	822.43 	23.5 	32.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	71      	-1.263622E+0	2.367157E-4	-1.22E+2   	-200.00   	823.83 	23.5 	32.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	72      	-2.449048E+0	1.204007E-4	-1.22E+2   	-200.00   	826.26 	23.5 	32.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	73      	-1.042661E+0	5.363146E-5	-1.22E+2   	-200.00   	828.50 	23.5 	32.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	74      	-4.387220E-1	7.875506E-5	-1.22E+2   	-200.00   	830.33 	23.5 	32.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	75      	-4.330253E-1	1.129249E-4	-1.22E+2   	-200.00   	831.65 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	76      	-4.279185E-1	7.884227E-5	-1.22E+2   	-200.00   	832.97 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	77      	-4.246622E-1	4.955546E-5	-1.22E+2   	-200.00   	834.28 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	78      	-4.320584E-1	8.160165E-5	-1.22E+2   	-200.00   	835.66 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	79      	-4.398571E-1	4.138708E-5	-1.22E+2   	-200.00   	837.04 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	80      	-5.059239E-1	1.298555E-4	-1.22E+2   	-200.00   	838.34 	23.5 	32.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	81      	-6.387061E-1	8.241780E-5	-1.21E+2   	-200.00   	839.80 	23.5 	32.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	82      	-5.262764E-1	6.828106E-5	-1.21E+2   	-200.00   	842.24 	23.5 	32.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	83      	-4.934378E-1	8.688880E-5	-1.21E+2   	-200.00   	843.56 	23.5 	32.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	84      	-4.694357E-1	1.787652E-5	-1.21E+2   	-200.00   	844.95 	23.5 	32.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	85      	-4.635483E-1	6.615696E-5	-1.21E+2   	-200.00   	846.26 	23.5 	32.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	86      	-1.317993E+0	5.580621E-5	-1.21E+2   	-200.00   	847.59 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	87      	-8.656520E-1	1.404985E-4	-1.21E+2   	-200.00   	849.02 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	88      	-4.396722E-1	6.079723E-5	-1.21E+2   	-200.00   	850.44 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	89      	-4.305767E-1	8.815040E-5	-1.21E+2   	-200.00   	851.74 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	90      	-4.307272E-1	5.621444E-5	-1.21E+2   	-200.00   	853.28 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	91      	-4.221889E-1	6.561433E-5	-1.20E+2   	-200.00   	854.60 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	92      	-4.205259E-1	1.380373E-4	-1.20E+2   	-200.00   	857.14 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	93      	-4.272015E-1	1.747092E-4	-1.20E+2   	-200.00   	858.56 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	94      	-4.435475E-1	1.594122E-4	-1.20E+2   	-200.00   	859.99 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	95      	-5.365525E-1	4.259182E-5	-1.20E+2   	-200.00   	861.29 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	96      	-3.996011E-1	5.210864E-5	-1.20E+2   	-200.00   	862.62 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	97      	-5.396170E-1	6.829534E-5	-1.20E+2   	-200.00   	863.93 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	98      	-4.938891E-1	9.012364E-5	-1.20E+2   	-200.00   	865.47 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	99      	-4.694180E-1	1.610484E-4	-1.20E+2   	-200.00   	866.78 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	100     	-4.553846E-1	8.005232E-5	-1.20E+2   	-200.00   	868.11 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	101     	-4.488351E-1	4.022802E-5	-1.22E+2   	-200.00   	869.53 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	102     	-4.455833E-1	4.690760E-5	-1.22E+2   	-200.00   	872.02 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	103     	-4.353816E-1	2.579709E-5	-1.22E+2   	-200.00   	873.39 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	104     	-4.296406E-1	1.838614E-4	-1.22E+2   	-200.00   	874.81 	23.5 	31.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	105     	-4.261814E-1	1.232163E-4	-1.22E+2   	-200.00   	876.23 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	106     	-4.228929E-1	5.924964E-5	-1.22E+2   	-200.00   	877.66 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	107     	-4.181082E-1	1.078444E-4	-1.22E+2   	-200.00   	879.08 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	108     	-4.206689E-1	1.593387E-4	-1.22E+2   	-200.00   	880.38 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	109     	-4.301840E-1	8.240882E-5	-1.22E+2   	-200.00   	881.72 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	110     	-4.564264E-1	1.974516E-4	-1.22E+2   	-200.00   	883.07 	23.5 	31.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	111     	-3.434930E-1	9.326614E-5	-1.22E+2   	-200.00   	884.56 	23.5 	31.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	112     	-4.505312E-1	6.481684E-5	-1.22E+2   	-200.00   	887.00 	23.5 	31.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	113     	-5.066780E-1	1.082493E-4	-1.22E+2   	-200.00   	888.42 	23.5 	31.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	114     	-4.740017E-1	1.233992E-4	-1.22E+2   	-200.00   	889.84 	23.5 	31.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	115     	-4.556149E-1	5.781041E-5	-1.22E+2   	-200.00   	891.27 	23.5 	31.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	116     	-4.463716E-1	6.619685E-5	-1.22E+2   	-200.00   	892.69 	23.5 	31.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	117     	-4.400072E-1	5.815603E-5	-1.22E+2   	-200.00   	894.11 	23.5 	31.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	118     	-4.369299E-1	7.575031E-5	-1.22E+2   	-200.00   	895.53 	23.5 	31.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	119     	-4.313217E-1	8.371913E-5	-1.22E+2   	-200.00   	896.95 	23.5 	31.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	120     	-4.273568E-1	6.499549E-5	-1.22E+2   	-200.00   	898.30 	23.5 	31.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	121     	-4.227614E-1	3.662686E-4	-1.20E+2   	-200.00   	899.60 	23.5 	31.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	122     	-4.188128E-1	5.609290E-5	-1.20E+2   	-200.00   	902.04 	23.5 	31.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	123     	-4.181529E-1	1.658300E-4	-1.20E+2   	-200.00   	903.36 	23.5 	31.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	124     	-4.240046E-1	2.363379E-4	-1.20E+2   	-200.00   	904.74 	23.5 	31.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	125     	-4.402229E-1	8.313148E-5	-1.20E+2   	-200.00   	906.09 	23.5 	31.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	126     	-3.830228E-1	2.990000E-5	-1.20E+2   	-200.00   	907.45 	23.5 	31.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	127     	-4.071578E-1	8.141955E-5	-1.20E+2   	-200.00   	908.94 	23.5 	31.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	128     	-4.862284E-1	1.311748E-4	-1.20E+2   	-200.00   	910.36 	23.5 	31.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	129     	-4.603105E-1	7.388214E-5	-1.20E+2   	-200.00   	911.78 	23.5 	31.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	130     	-4.459899E-1	1.334171E-4	-1.20E+2   	-200.00   	913.13 	23.5 	31.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	131     	-4.871861E-1	8.298134E-5	-1.20E+2   	-200.00   	914.45 	23.5 	31.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	132     	-4.350432E-1	8.373806E-5	-1.20E+2   	-200.00   	916.92 	23.5 	31.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	133     	-4.303281E-1	1.822800E-4	-1.20E+2   	-200.00   	918.28 	23.5 	31.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	134     	-4.266806E-1	2.279839E-4	-1.20E+2   	-200.00   	919.58 	23.5 	31.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	135     	-4.233126E-1	2.213919E-4	-1.20E+2   	-200.00   	920.95 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	136     	-4.477785E-1	9.507430E-5	-1.20E+2   	-200.00   	922.34 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	137     	-7.180829E-1	5.990301E-4	-1.20E+2   	-200.00   	923.66 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	138     	-4.218049E-1	4.047794E-5	-1.20E+2   	-200.00   	924.99 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	139     	-4.339492E-1	1.060907E-4	-1.20E+2   	-200.00   	926.30 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	140     	-3.564925E-1	9.208873E-6	-1.20E+2   	-200.00   	927.63 	23.5 	31.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	141     	-3.992376E-1	9.262025E-5	-1.19E+2   	-200.00   	929.05 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	142     	-4.768584E-1	5.819003E-5	-1.19E+2   	-200.00   	931.49 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	143     	-1.441936E-1	7.243427E-5	-1.19E+2   	-200.00   	932.90 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	144     	-4.514972E-1	5.480897E-5	-1.19E+2   	-200.00   	934.21 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	145     	-7.715728E-1	9.481805E-5	-1.19E+2   	-200.00   	935.61 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	146     	-8.866099E-1	3.412814E-5	-1.19E+2   	-200.00   	936.97 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	147     	-4.284092E-1	3.255616E-5	-1.19E+2   	-200.00   	938.32 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	148     	-4.252139E-1	3.867493E-5	-1.19E+2   	-200.00   	939.71 	23.5 	31.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	149     	-4.227602E-1	1.801945E-4	-1.19E+2   	-200.00   	941.05 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	150     	-4.222563E-1	1.235342E-4	-1.19E+2   	-200.00   	942.47 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	151     	-8.411687E-1	2.114795E-4	-1.20E+2   	-200.00   	943.77 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	152     	-4.410001E-1	1.261549E-4	-1.20E+2   	-200.00   	946.21 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	153     	-4.456164E-1	6.795067E-5	-1.20E+2   	-200.00   	947.55 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	154     	-1.354921E-1	4.675824E-5	-1.20E+2   	-200.00   	948.97 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	155     	-3.565217E-1	1.033011E-4	-1.20E+2   	-200.00   	950.39 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	156     	-3.897638E-1	3.401960E-6	-1.20E+2   	-200.00   	951.74 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	157     	-4.650355E-1	9.952876E-5	-1.20E+2   	-200.00   	953.06 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	158     	-4.448894E-1	1.042514E-4	-1.20E+2   	-200.00   	954.45 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	159     	-4.765043E-1	9.605547E-5	-1.20E+2   	-200.00   	955.87 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	160     	-4.264944E-1	4.742025E-5	-1.20E+2   	-200.00   	957.30 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	161     	-4.242017E-1	1.406551E-4	-1.20E+2   	-200.00   	958.72 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	162     	-4.371150E-1	9.044247E-5	-1.20E+2   	-200.00   	961.16 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	163     	-1.324978E-1	5.365482E-5	-1.20E+2   	-200.00   	962.58 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	164     	-4.220564E-1	6.147880E-5	-1.20E+2   	-200.00   	963.91 	23.5 	30.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	165     	-4.220502E-1	8.693022E-5	-1.20E+2   	-200.00   	965.35 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	166     	-4.258677E-1	7.500416E-5	-1.20E+2   	-200.00   	966.78 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	167     	-4.341688E-1	1.299339E-4	-1.20E+2   	-200.00   	968.27 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	168     	-3.588948E-1	1.549503E-4	-1.20E+2   	-200.00   	969.69 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	169     	-3.768105E-1	2.588867E-5	-1.20E+2   	-200.00   	970.99 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	170     	-4.587620E-1	1.933990E-4	-1.20E+2   	-200.00   	972.33 	23.5 	30.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-200.0  	171     	-4.387299E-1	1.392706E-4	-1.19E+2   	-200.00   	973.63 	23.5 	30.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
